@relation Review_sentiment


@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.004,3
0.2318,2
0,4
0.24300000000000002,2
0.004,3
0,1
0.6699999999999999,3
0,4
0,1
-0.1975,1
0.004,5
0,2
0.008,2
-0.6192,3
-0.3422,2
0.4364,4
0,3
0.2618,4
0.2578,1
0,5
-0.05789999999999999,1
-0.2153,3
0.004,5
-0.5365,2
0,3
0,4
0,5
-0.0007999999999999995,1
0.4324,5
0.008,1
0,5
-0.0007999999999999995,1
-0.49929999999999997,4
0.23500000000000001,3
0.004,2
-0.16720000000000007,4
0,2
0.004,4
0.7388999999999999,3
0,3
0.2438,5
0.22110000000000002,5
0,5
0,3
0.3396,4
0,4
0.004,2
0.0854,1
0.004,4
-0.9618000000000001,3
0,1
0,4
0.004,1
-0.0048,5
0,2
-1.5672,2
0.004,3
0,2
-0.32580000000000003,5
0.219,5
-0.0048,5
0.008,3
0.2404,2
-0.8674999999999999,3
0.2421,4
0,4
-0.0563,1
0.3271,3
0,2
0.004,4
0,1
-0.3268000000000001,3
0.759,1
-0.19790000000000005,1
0,4
0.004,2
0,5
-0.0048,2
-0.323,1
0.07790000000000001,5
0.34259999999999996,3
0.004,2
-0.4457,4
0,1
0,1
-0.3129,4
-0.3129,4
-0.0007999999999999995,2
0.004,2
-0.03999999999999998,3
0.004,5
0,2
0.008,1
0.9045,4
0,3
-0.329,4
-0.327,1
0,2
0,5
0,2
0,5
0,3
0.11539999999999995,3
0.004,5
-0.5285,3
0,5
-0.3327,1
0,4
0.004,3
0,5
0,4
-1.2281,3
0,4
0.2318,2
0.10139999999999999,2
-2.5044999999999997,1
0,4
-0.3482,1
0.168,1
0,4
0.004,4
0.22899999999999987,3
0.19020000000000004,4
0.004,1
0.2101,1
0.208,5
-0.0048,2
0.2578,3
0,5
-1.5296999999999998,1
-0.333,2
0,1
0.008,1
0.2578,2
0.2101,5
-0.5325,2
-0.38800000000000007,2
0.4324,5
0.008,2
0.004,2
0,5
0.008,5
0,1
0,4
0.015200000000000002,4
0,3
0.004,5
-0.34290000000000004,1
0,3
0,3
0,3
0.004,3
0.2318,2
0,4
-0.0603,3
0,4
0,5
0.2421,5
0.3186,4
-0.0896,2
0,5
-0.331,1
-0.32780000000000004,3
0,4
0,3
0,5
0,1
0.4324,5
0.26589999999999997,2
0.012,3
0.0032000000000000006,5
0.008,5
-0.1775,3
0,4
-0.16720000000000007,4
-0.0048,5
0,1
0.2248,2
0.004,5
0,1
0,3
0,2
0,4
-0.333,2
0.10020000000000001,5
0.004,1
0,2
-0.377,2
0.0854,5
0,1
0,4
0.4404,1
0,1
0.004,4
0,3
0,3
0,4
0,3
0.4397,1
0.4896,1
-0.0048,2
-0.3057,3
0.2318,2
-0.0048,3
0.4324,2
0.35119999999999996,4
0.6911,4
0,5
0.893,3
0,4
0.3412,3
0,1
0.004,5
-0.2945,2
0.2618,3
-0.369,2
0,5
-0.3452,4
0,5
0.35899999999999993,3
0.4404,5
-0.3466,2
-0.4961,1
0.2578,3
0.008,4
0.004,4
0,3
-0.0007999999999999995,3
0,5
-0.0048,3
-0.0007999999999999995,1
0,5
0.004,2
0.004,1
0,2
0.004,1
0.2126,4
-1.069,4
0,1
-0.3602,3
-0.366,1
0.004,2
-0.3614,2
0.33949999999999997,4
0.3186,5
0.2578,3
0,4
0.11710000000000001,5
0.008,4
-0.0048,2
0.2024,2
0,5
0,1
0,4
0.3372,1
-2.1808,1
0,2
0.0854,5
0,1
0.004,5
0.204,3
-0.5285,2
0,5
-0.33780000000000004,4
0,3
0,1
0.004,2
0,2
-0.5984,4
0.4472,1
0,4
0,4
0,5
0,5
0.004,3
0,1
-0.333,4
0.004,1
0.0997,3
-0.0048,5
0.016,3
0,3
0,5
0.008,1
0,1
0,4
0,3
0,5
-0.4228,4
-0.046,1
0.1126,5
-0.331,2
0.004,2
0.008,1
0.1241,4
0.824,3
0.016,2
0.008,2
-0.1846,5
0,5
0.004,4
0,3
0,3
0.6642,2
-0.9376,2
0.195,2
0.23500000000000001,4
1.3703,1
0.0997,5
0.004,1
-0.3089,1
0.2478,3
0.09000000000000001,2
0.004,4
-0.327,2
0,2
-0.5629,2
0,1
0,3
0,5
0.004,3
0.1014,4
0.004,1
0.004,4
0.008,1
0,4
0,4
0,3
0.004,4
0.004,2
0,2
0,5
-0.1276,1
0.004,5
-0.037099999999999994,1
0.09670000000000001,5
0.012,1
0,4
0,3
0,3
0,3
0,5
0.004,2
0.8091999999999999,1
0,1
-0.3654,3
-0.0007999999999999995,4
0.9952,2
0.09400000000000001,4
0.3396,5
0.35059999999999997,5
0.344,2
0,4
-0.04660000000000003,3
0.7942,5
-0.5386,2
-0.264,3
0,5
-0.4697,1
0,4
1.8108,4
1.2398,5
0.0902,5
1.0748,2
0,3
-0.0946,2
0.2072,2
0.008,4
0.2358,4
0.011999999999999955,3
0.6882,5
0,3
0,5
-0.6399,1
-0.10959999999999998,3
0.004,4
0.3476,4
0.1046,1
0,3
0,1
0,2
-0.33780000000000004,2
-0.2024,5
0,3
0,5
-2.6178,3
0.4561,2
0,1
-0.3049,1
0.9788,3
-0.8674999999999999,1
0.004,2
0.3387,4
1.4896,4
-0.3326,2
0.004,4
0,5
0.004,5
0,1
0.004,3
-0.704,1
0.381,2
0,3
-0.0007999999999999995,5
0,2
0,5
0.2354,4
-0.07650000000000001,1
0.08460000000000001,3
0,1
0.004,4
0,5
-0.0464,4
0,2
0,3
0,2
0,4
0.2101,5
0,5
0,1
0.008,1
0,2
0.0922,3
0,4
-0.5365,1
-0.36029999999999995,3
0.0032000000000000006,5
0.004,4
0,1
0.5373000000000001,4
0,5
0.02,1
0,3
0.2618,3
0,5
0,5
-0.0007999999999999995,3
0,2
-0.329,1
0,2
0.3142,2
0.204,5
0.004,2
-0.5365,5
0.004,1
0.1131,1
-0.333,3
0,2
0,4
0.004,1
0.1131,4
-0.4779,2
0.008,2
0.3612,4
0,5
0.2532,3
-0.0482,4
-0.5751000000000001,3
0.3597,3
1.9639,4
-0.2617,2
0,5
-0.0048,2
0,3
0.004,2
0,1
0,2
0.004,3
0,5
0,4
0.23020000000000002,3
0.004,4
0,1
0,2
0.004,4
0.004,1
0,5
0,3
0,1
0,1
0.004,4
0,5
0,4
0.4098,4
0,4
-1.2818999999999998,1
-0.3771,2
0,5
-0.5365,2
0,5
0.016,4
-0.2153,5
0,3
0,2
0,1
-0.33180000000000004,2
-0.3565,5
-0.327,3
0,5
0.004,3
0.008,3
0,4
0.012,1
-0.629,1
0.2101,2
-0.3553,3
-0.4617,1
0.004,2
0,5
0,3
0,1
0,4
-0.5333,4
-0.29269999999999996,5
0,1
-0.21939999999999998,4
0.004,4
0.004,3
-0.6623,2
0.004,4
0.004,4
0.208,5
0,5
-0.5365,4
-0.4975,2
0.008,3
-0.0007999999999999995,1
0,5
0.2198,1
0.3452,1
0,1
0.2578,2
0.02479999999999999,2
0.0922,2
-0.3293,1
0,5
0,5
-0.2833,3
0.008,1
0.004,2
0,3
0,2
0.9709000000000003,5
0.10139999999999999,4
-0.0048,1
-0.2905,1
0.004,4
0.18109999999999998,3
-0.3598,2
-0.5365,4
0.004,2
0.004,5
0.2318,3
0,3
-0.3327,3
0.004,5
0.09670000000000001,3
0.004,2
0,2
0,5
-0.0048,5
0,3
0,4
0,3
0,4
-0.34290000000000004,2
-0.6683,5
0,2
0,3
-0.3129,1
-0.17989999999999998,5
0.004,4
0,1
0,4
0.004,1
0.377,2
0.004,3
0,4
-0.0007999999999999995,5
0.008,1
-0.0096,1
0.004,4
-0.3329,2
0,1
0.008,3
-1.2547,2
-0.0413,5
0,4
-0.331,2
-0.5491,3
0.0909,1
-0.0007999999999999995,1
0,4
0.3612,1
0.5732,4
-0.0197,5
0,5
0.004,4
-0.0435,3
0,5
0,1
0.004,3
-0.331,2
0.008,3
0.012,3
-0.26480000000000004,2
0.004,5
0,4
0,2
0,4
-0.8956000000000001,5
-0.7708,1
-0.031,4
0.004,1
-0.0048,3
0,4
-0.4287,1
0.1195,3
0.004,5
-0.0048,4
-0.0337,4
0,1
0,5
0,3
0.37789999999999996,4
-0.0048,1
0,1
0,3
-0.0048,2
-0.2975,5
0.2373,4
0,5
0,5
0,5
-0.3565,3
0.4364,2
0.6816,3
0.2618,1
-1.2991,2
0.5018,3
0.004,4
-0.335,2
0.004,5
0,5
0,1
-0.3353,2
-0.18539999999999998,5
0.008,3
0.2445,3
-0.1975,2
0,2
-0.73,1
-0.5285,4
-0.30110000000000003,2
0,1
-0.7095000000000001,3
0,2
0.004,3
0.004,2
0,2
0,5
0.005600000000000018,3
0.004,4
0,4
0.2618,2
0.03849999999999998,3
0.191,1
0,5
0,5
0,2
0,5
0.5016,4
0.004,4
0.004,1
-0.7524,3
0,4
0,3
0.008,4
0.2198,1
-0.8069,4
0,3
-0.3129,5
0,3
0.008,2
0.004,2
0.004,4
-0.6458,1
-0.457,5
0.012,1
0.004,1
-0.3129,2
0.08009999999999996,3
0.0954,3
0.3474,2
0,4
0,1
-0.331,2
0.004,1
0.004,1
0.2053,1
0.538,2
0,4
0,5
0,5
-0.5325,5
0,5
-0.0048,3
0.004,3
0,3
0,5
0.9896,4
0.008,4
0,1
0.004,3
-0.0048,3
-1.7460999999999995,4
-0.6452,2
-0.32780000000000004,3
-0.331,1
-0.2664,4
0.004,1
-1.3085999999999998,2
0,5
0,2
0,4
-0.0695,1
0.0997,1
-0.08230000000000001,2
0,3
-0.3894000000000001,3
0.2306,2
0,5
0.12419999999999998,5
0.008,3
-0.0007999999999999995,2
0.004,5
0.2101,5
-0.3534,1
0.008,1
-0.0278,5
0.004,4
-0.0048,4
-0.331,3
0,4
-0.885,1
0,2
0,4
0.008,4
0,1
0,5
0,5
0.6762,5
0,3
0,1
0,2
0,2
0.008,2
0,2
-1.361,4
-0.3166,4
0.2398,1
0.4364,5
0.373,1
0,5
0.3407,5
-0.5116,1
-0.19099999999999998,4
0.4324,3
0,5
0.6364,5
-0.0373,2
0,4
0,3
0,2
0,2
0,2
-0.8692,3
-0.33730000000000004,4
0.004,3
0,1
0.004,5
-0.327,5
-0.331,1
1.2210999999999999,1
0,1
0.004,3
-0.0048,3
-0.0789,4
1.0107,4
0,1
0,2
0,2
0.1114,3
0.004,1
0,2
0.004,3
0,3
0,1
0,4
0,5
0.29500000000000004,5
0,2
0,5
-0.0007999999999999995,4
-0.6625000000000001,3
-0.24520000000000003,2
0,4
0.4324,5
0,1
0.1215,1
0,4
0.2101,4
0,1
0.4324,2
-0.5984,4
0.004,4
-0.33010000000000006,4
0,4
0,2
0.8728,5
-1.3085999999999998,2
0,5
0.1014,2
0,3
0,5
0,3
0,1
0,3
-0.0007999999999999995,3
-0.0853,2
-0.4348,3
-0.33780000000000004,2
0,3
-0.5365,1
-0.6656,2
0.4445,1
0,5
0,1
0.7419,2
0.004,2
0.3397,4
-0.333,4
0.2318,5
0,4
0.004,3
0.2104,1
0,5
0,3
0.004,5
0,3
0.004,3
-0.4521,1
-0.7325,5
-0.0048,4
0,1
0.004,5
0.8498000000000001,2
0.3396,3
0.004,1
0.004,5
0.1832,4
0.0854,4
0,5
-0.5413,1
0,1
0.34719999999999995,1
0,5
0,3
0,4
0,2
0.004,5
0,5
0.004,2
-1.3085999999999998,2
-0.0048,5
0,3
0.2358,3
0,5
0.004,3
0.4324,5
0.004,5
0,3
-0.20629999999999993,4
0,1
0,4
-0.329,3
-0.9415,2
0,2
0,3
0.004,5
-0.5365,1
-0.3129,2
-0.9461999999999999,1
0.2618,2
0,1
-0.5365,3
0.3571,3
-0.331,2
1.3571,4
-0.07640000000000002,2
0,4
0,1
0,4
0,2
0.004,4
0.23500000000000001,4
-0.3502,1
0,5
-0.0267,2
0.3514,5
0.4316,1
0,1
0.9014,5
0.2532,4
0.004,1
-0.5301,3
-0.32780000000000004,3
0,4
0,2
0.3412,2
-0.0048,2
-0.3353,2
0,1
0,5
0,3
0.2578,3
0,4
0.004,1
0,1
0.004,3
0,4
-0.358,2
0.2955,4
0.4936,5
0.016,4
0.004,3
0,1
0,4
0,3
0.004,5
0,2
0.004,5
0,2
-0.33260000000000006,1
-0.20299999999999999,1
0.3412,2
-0.374,3
0,3
0,5
0.004,3
0,5
0.12190000000000001,1
0.26099999999999995,2
0,5
-1.4831,4
0,4
-0.043399999999999994,4
0.004,5
0,5
0,5
0,1
-0.005599999999999999,3
0,1
-0.602,3
0.3564,5
0,4
0,5
0.004,2
0,4
0,5
-0.5325,3
0,1
0.4397,1
-0.333,3
0,4
-0.9497,4
0.0974,4
0.012,2
0,1
0,1
0.2318,1
0,3
0.004,5
-0.0007999999999999995,4
0,1
0,4
0.3186,5
0.004,2
-0.0659,2
0.002800000000000048,2
0.3054,5
0.008,2
-0.39580000000000004,2
-0.19129999999999997,2
0,4
0,5
0,3
0,1
0.004,3
0,4
0,3
-0.6192,2
-0.8860999999999999,2
-0.331,3
-0.0048,1
0,3
0.03589999999999996,4
0.004,2
0.004,3
0,1
0.8768,5
-0.6628,3
0,2
-0.0516,3
0,3
0,4
0,2
0.1127,3
0.2578,4
0,3
0.4316,4
0,4
0.191,2
-0.008300000000000005,1
0,1
-0.0337,4
0.3186,1
0,5
0.004,4
-0.0048,2
0,2
0.5665999999999999,2
0.004,3
0,5
0,1
0.004,2
0.4364,5
0.004,1
0,4
0,3
-0.5365,1
-0.5245,1
0.373,1
-0.16720000000000007,4
0.05520000000000003,5
0,3
0,3
0.2112,5
0,5
0,1
0.004,5
-0.09620000000000004,4
0,5
0.2294,2
1.004,2
0.4324,5
0,4
0.004,3
0,1
-0.3426,2
0.195,5
0.2071,4
0,3
0.004,4
0,3
0,4
0,1
0,4
0,5
0.1014,5
0.004,5
-0.1775,3
0.004,4
-1.395,3
0,1
0.21550000000000002,4
1.0,5
-0.0619,1
0,2
-0.0355,3
0.2381,2
0.2618,4
0.004,2
0,2
0.45830000000000004,4
0.186,1
0.15689999999999998,2
0,3
0,4
0,1
0.3311,2
0.004,3
0.2219,1
-0.331,1
0,5
0,2
0,5
2.5014000000000003,5
0,2
0.2238,1
-0.0007999999999999995,1
-0.323,3
0.0922,5
0,4
0,2
0.004,3
0,4
0.09340000000000001,2
0,1
0.0032000000000000006,3
0,2
0.3412,4
0,4
0,4
0,4
1.6024,3
-0.6863999999999999,1
0,4
0,5
-0.6974,2
0.4324,5
0.004,5
0.004,4
0,5
-0.2579000000000001,1
0.008,2
0.004,2
0,4
-0.1935,2
0,1
0,5
0.7261,3
0,2
-0.7737,3
-0.5744,2
-0.7010000000000001,5
-0.034699999999999995,4
0.023500000000000007,2
-0.0048,3
0,3
-0.21209999999999998,5
0,5
-0.3409,1
0.3442,3
-0.324,4
0,3
0,1
0.016,1
0,5
-0.33,3
0.2198,3
0,5
0,1
-0.039999999999999994,2
-0.3614,1
0,1
-0.5325,2
-0.0267,2
0,5
0,5
0,1
0.008,3
-0.5003,4
0,3
0.3514,5
0.4386,3
0.10380000000000002,2
1.208,2
0.973,3
0,5
0.015200000000000002,4
-0.1975,1
0,5
0,1
0.2016,1
-0.5373,2
0,1
-0.0048,2
0,4
0,1
0,3
-0.9066000000000001,4
0.1905,2
0.0889,4
0,4
-0.16100000000000003,1
-0.4438,2
0,2
0,5
0,3
0.004,2
0,1
0.5044,3
-0.6935,3
-0.331,1
0.3226,5
0,5
0,3
-0.1895,1
0.004,4
-0.49470000000000003,5
0,4
0.0949,3
0,4
0,4
0.004,5
-0.7841,3
-0.0007999999999999995,1
-0.3372,4
0,4
0,5
0.1175,5
0.09340000000000001,2
0,2
-0.31629999999999997,5
0.12340000000000001,2
0.004,1
-0.6617,5
0.8467,4
-0.0048,3
0.016,1
0.3597,1
0,4
0,1
0.004,1
0,5
-0.333,2
0,4
0,1
0,5
0,5
0.3412,5
0,3
0,2
0,2
0.016,4
0,4
-0.7991,5
-0.0048,2
0,1
0.08009999999999996,3
0,4
0.2318,3
0,2
0,2
0.2198,5
0,1
0.004,3
0.6281,3
-0.3426,2
0,4
-0.033299999999999996,1
-0.5365,3
0.004,4
0.3612,3
0.004,3
0,2
0,2
0,1
-0.3369,3
-0.323,2
0.0854,4
0,4
0,4
0,1
0.349,5
-0.327,1
0,1
0,5
-0.2153,2
0,5
0,2
-0.03,4
-0.9097,3
0,5
0,1
0,5
0,4
0,3
0.36819999999999997,2
0,1
-0.9018999999999999,4
0,3
-0.40800000000000003,5
-0.1422,4
0.004,3
-0.0048,5
0,3
-0.331,3
-0.2234,4
0.39339999999999997,3
0.004,1
0,2
0,3
0,1
0.3186,5
-0.01849999999999999,2
0,1
0,4
0,4
-0.09890000000000004,1
0,3
-0.5128,2
0.008,5
0.3226,5
0,2
0,1
-0.031,5
0.004,4
0,5
0,4
0.324,3
-0.0048,3
0.09660000000000002,2
0.3372,1
-0.331,1
0,4
0.3612,2
0,3
0.0032000000000000006,2
-0.5365,4
0.012,3
0.004,1
0.008,1
0.2192,2
0.004,5
-0.0387,2
0.2306,3
0,2
-0.2842,1
0,5
-0.08920000000000003,4
-0.0007999999999999995,1
0,3
0,4
0.008,5
0.004,4
1.057,4
0.004,2
0.24130000000000001,2
0.11710000000000001,3
0.3186,5
0.4324,5
0,5
0.19529999999999997,3
-0.3427,3
-0.6011,4
0.004,5
0.004,5
-0.4697,4
-0.1975,1
-0.09890000000000004,1
0.004,2
-0.5365,3
0,2
0.16210000000000002,1
-0.174,3
-0.333,4
-0.9057999999999999,3
0,4
0,2
-0.0007999999999999995,4
0,1
-0.3588,5
0.7101999999999999,1
0.004,5
-0.0387,3
-0.5325,4
0,2
-0.16890000000000005,1
0,2
-0.8611,1
-0.22840000000000002,1
0,4
0,5
0.004,2
0,5
0.008,2
0.5982000000000001,4
0,3
-0.8197000000000001,2
-0.7991,2
0.2101,5
0.3612,1
-0.333,1
0,3
0,4
0,1
-0.0007999999999999995,3
0,5
0,1
0,2
0.4375,5
-0.5261,4
0.6088,2
-0.1494,1
0.004,5
0.0785,2
0,3
-1.0297999999999998,3
0.004,3
0.004,5
0,3
0.004,5
0.004,4
0.4242,4
1.1265999999999998,3
0.004,4
0,5
0.004,3
-0.1975,1
-0.329,5
-0.5365,3
-0.0048,1
0,2
-0.48160000000000003,2
0.349,2
0,5
-0.0048,4
0,4
0.004,3
0,3
0,4
0,5
0.2318,2
0,3
-0.5883,5
0.3372,1
-0.8508,2
0,5
0.2198,4
0.3226,3
0,4
0,1
0.004,3
0,5
0.012,1
0.004,4
-0.2552,2
-0.5365,2
-0.1247,4
0.3155,1
0.2358,2
-0.2787,5
0.1014,1
0.20230000000000004,1
0,5
-0.333,3
-0.43189999999999995,5
-0.6169,4
0.004,4
0.6444,2
0,3
0.16210000000000002,1
0,2
0,1
-0.0267,2
0,1
0.004,2
0,4
0.008,4
-1.5764,4
-0.094,3
0.004,5
0.31529999999999997,3
-0.7991,2
0,2
0.3412,1
0.004,5
-0.0007999999999999995,3
0,3
0,4
0.2101,2
0.43879999999999997,3
0.2358,3
-0.0048,1
0,4
0.9759,1
0.008,1
0.008,5
0,5
0,2
-0.01720000000000005,3
0,5
-0.005599999999999999,4
0,4
0.008,1
0.008,5
-0.17149999999999999,1
0.3412,2
0.004,5
-0.3329,1
0.012,4
-0.6635,3
-0.0007999999999999995,4
0,5
0,1
0,1
0.004,5
0.09540000000000001,4
-0.7800999999999999,2
0,5
0,2
0,3
-0.5413,3
0.4324,4
0.0957,1
0.4324,5
0,4
-0.331,3
0.004,2
0,4
-0.2547,2
0,5
0.012,3
0.5838,3
0.008,4
0,3
0.1356,1
0.0597,1
0,5
0.004,1
0.004,5
0.3427,3
-0.5305,4
0,5
0.004,1
0.595,2
0,3
0.0032000000000000006,2
0.004,5
0.0032000000000000006,2
0,1
0,5
0,5
0.004,3
0.004,1
0,5
0.3186,3
0,4
0.0922,2
-0.0306,5
0.004,2
-0.0048,3
0.6648,4
0.29889999999999994,2
-0.2064,1
0.24780000000000002,2
0,4
0,2
0,4
0,1
-0.5365,3
0,4
-0.3327,1
0.004,1
0,2
0.004,5
-0.8218,3
0,2
0,4
-0.18339999999999998,5
0,5
0,1
0,1
0.004,1
0.004,3
0,4
0.09340000000000001,2
-0.5336,3
0,5
0,4
0,1
-0.1935,2
-0.023799999999999998,3
0,2
0.004,2
-0.331,1
-0.3614,5
0,5
0.2318,2
0,3
0.017300000000000003,4
0,5
-0.5373,4
-0.333,5
-0.16720000000000007,4
-0.335,1
0,5
0,4
-0.0442,2
0,1
0.004,2
0.3474,3
0,3
0,3
-0.09890000000000004,1
0.004,3
0.7696000000000001,3
0,4
-0.2071,1
0.008,5
0.004,2
0,4
0,3
0.10420000000000001,2
-0.0267,2
0.81,3
0.004,3
0.004,1
0.004,1
0.4324,1
0.1131,5
-0.09920000000000001,1
0,5
-0.5365,4
0,3
-0.5285,4
-0.34149999999999997,1
-0.09209999999999996,5
0.2808,4
-0.49929999999999997,5
-0.09779999999999994,4
0.37460000000000004,4
0,3
0,5
-1.0394999999999999,5
0.1014,5
-0.267,2
-0.7753999999999996,4
0.004,3
0,5
-0.3614,2
0.0922,4
0.008,2
-0.33780000000000004,3
0,2
0.2461,2
0,1
0,5
-0.33180000000000004,4
0.0032000000000000006,4
-0.829,2
0,2
-0.327,3
-0.10150000000000009,1
-0.646,2
0,1
0,4
0.010400000000000001,3
0,1
0,5
0.004,3
0,4
0.008,5
-0.33180000000000004,2
0,5
0.7041,4
0,5
0.004,3
-0.0177,3
0,3
-0.3089,5
0.008,3
0.004,3
-0.3282,3
-0.327,1
-0.21350000000000002,4
0,1
0.008,5
0,1
0.2698,1
0,4
-0.7524,3
-0.0048,2
-0.3167,3
0,1
-0.0104,5
0,4
-0.3089,2
0.008,5
0.1755,4
0.3717,2
0,3
0,2
0,4
0.008,2
0.0974,2
-0.39580000000000004,2
0.008,2
0,4
0,5
-0.0048,1
0,1
0.007200000000000001,5
0,5
-0.5365,1
-0.6228,4
-0.5365,4
-0.6445000000000001,1
-0.089,3
0.2578,2
0,1
0,2
0,2
-0.0048,1
0,1
0,5
0.004,2
0,5
-0.3381,3
-0.2945,1
0,2
0.008,3
-0.335,3
-0.5078,4
0,5
0.0908,3
-0.4577,4
0.012,2
0,5
0,4
0,2
0,1
-0.329,1
-0.3358,4
0.3186,3
0,3
0,5
0.2578,2
-0.0096,2
0.2612,2
0.004,3
0,4
0,3
0.008,3
0.3396,4
0,2
0.3428,3
0,1
0,1
0,5
1.8852,4
0,5
0,1
0,5
0.004,4
0,1
0,4
0.49079999999999996,4
0,5
0.3981,5
-0.1068,1
0.3226,4
0.231,3
0,2
0.004,2
0.10020000000000001,1
0,1
0,5
0,3
0.5281,5
0.4324,3
-0.04640000000000005,2
-0.323,2
0.3164,3
-0.0096,1
0,5
-0.8831,3
0,4
-0.08830000000000007,5
0,5
0,1
-0.9143,3
0,4
0.004,2
0.004,3
0.03950000000000001,2
0,2
-0.0297,1
0,3
-0.11180000000000001,4
-0.327,1
0.4364,5
0.2341,1
0,1
0,1
0,5
-0.0063,4
0,4
0,5
0.004,4
0.004,1
0.5627,5
0,3
0.004,4
0.004,5
0,2
-0.9457,2
0.8919000000000001,3
-0.0435,4
0.9403999999999999,4
0,2
-0.0007999999999999995,5
0.004,4
0.008,2
0,1
-0.329,3
-0.329,4
-0.503,2
0,2
0,4
-0.0412,3
0.004,3
0.004,2
-0.3336,3
0,3
0,1
0,3
0.004,5
-0.0384,3
0.32709999999999995,3
0,3
0.3474,5
-0.4891,4
0,5
0.008,2
0,3
0.1331,4
0,5
0.4444,5
0.5114999999999998,1
0,5
0.004,4
0,2
0.004,1
-0.5136000000000001,4
-0.23820000000000002,2
0.2318,2
0.004,1
-0.2023,5
0,1
0,4
0,4
0,2
-0.5128,2
-0.3565,5
0.2172,5
0.4485,1
0,1
-0.4391,4
-0.3789999999999999,1
0.004,1
0,2
0,2
0.004,3
-0.5325,4
-0.0563,2
-0.3775,3
-0.333,3
0.2101,3
0,4
-1.7859999999999998,4
0,2
0,5
-0.8371,3
0.4525,2
0.004,4
0,1
-0.0355,3
0,3
0,1
0.2578,2
-0.6844,2
0,5
0,1
-0.12329999999999999,4
0.4324,5
0.037099999999999994,3
1.2462,1
0,5
-0.09970000000000001,5
0.3571,4
0.4935999999999999,3
0,5
-0.327,2
0,4
0,1
0,5
0.373,1
0.23500000000000001,2
0,5
-0.0048,2
0,3
0,4
-0.05789999999999999,4
-0.09890000000000004,1
0,5
-0.2113,1
0,1
0.18960000000000002,4
0,1
0,5
0,1
-0.211,5
-0.2945,2
0,1
0.3306,4
-0.1975,3
-0.1556,3
0,3
0.004,5
-0.0096,1
-0.03199999999999999,1
0,3
0.09670000000000001,2
0.004,1
0.004,5
0.008,2
0,5
0.3372,1
0.17,5
-0.1935,2
-0.6643,2
0.004,4
0.2618,1
0,4
-0.21389999999999998,5
-0.0007999999999999995,3
-0.4967,2
-0.5325,3
-0.33380000000000004,3
0.5764,4
0.004,5
0,1
-0.6945,1
-0.32980000000000004,4
0.2152,5
0.5226000000000001,5
0.004,4
0,2
-0.333,3
0.4466,4
0,2
-0.42610000000000003,3
-0.9018999999999999,2
0.004,4
-0.2113,1
0.204,4
0.004,5
0,2
0.004,4
-0.4697,3
0.6041000000000001,5
0.018399999999999972,4
0,3
-0.385,3
0.004,5
0.09340000000000001,4
0,4
0,1
0.3306,4
-0.1791,1
-0.5675,3
-0.10440000000000002,4
0,1
-0.3466,5
0.4548,2
0.008,4
-0.0048,3
0,3
0.004,4
0,3
-1.8214000000000001,3
0,5
0.012,2
0.004,5
0,3
-0.028499999999999998,2
0.0922,5
0.208,1
-0.4891,1
0.004,2
-0.2541,2
0.004,2
0,5
0,1
0,1
0.5384,5
-0.393,1
0,3
-0.0007999999999999995,2
0.008,4
-0.4267,1
0,2
-0.1814,3
-0.3855,2
-0.327,1
0,5
0.18319999999999997,2
0.004,4
0.004,5
0,4
0.1946,2
-0.174,3
0.6658000000000001,3
0.004,1
0.2172,1
0,1
1.0,5
0.004,1
0.0695,1
0,5
-0.3466,4
0.6969000000000001,3
0.012,1
-0.1225,2
0,2
-0.3525,5
0,5
0.004,3
0.204,1
0.2578,3
0,3
2.2318,3
-0.333,5
0.5218,1
0,4
0.0974,4
0,4
0.004,1
0,3
0,2
-0.5325,4
0,5
-0.327,2
0.43279999999999996,5
-0.49529999999999996,2
-0.331,2
-0.0048,4
0,4
-0.11320000000000002,5
0,4
-0.3129,5
0,5
-0.37749999999999995,2
0,3
-0.005599999999999999,3
0,2
0,2
0,4
0.195,4
0,1
0,5
-0.0007999999999999995,3
0,4
0,4
0,5
-0.0048,5
-0.2098,2
0.3837,3
0.3324,2
0,5
-0.1863,1
-0.329,5
-0.3654,4
-0.23420000000000002,4
0.004,1
0.004,5
-0.031,1
-0.1935,2
-0.0237,3
0,3
0.004,2
-0.30970000000000003,2
0.6065,3
-0.5202,3
0,3
0,1
-0.0048,4
0.004,1
0,4
0.4461,5
0.012,2
0.004,2
0,1
0,5
-0.377,2
0.004,1
-0.8331999999999999,2
0.004,1
0.6446,4
0,4
-0.333,4
-0.331,3
0,3
0.4324,3
0.004,2
0.489,1
-0.18570000000000003,4
0.4262,5
-0.7651000000000001,5
-0.5365,1
0.2238,1
0,3
0.008,4
0,4
-0.3353,1
-0.389,4
0.004,3
0,3
0,3
0,2
0.004,2
0.011200000000000002,5
0.168,1
0.008,5
0,2
0.004,2
-0.333,3
0.24380000000000002,3
0.004,2
-0.3353,1
-0.0603,2
0.004,4
0,4
-0.0048,1
0,3
-0.04500000000000004,4
0.41359999999999997,4
0,2
-0.5839,3
-0.004200000000000013,5
0.004,2
0,1
-0.0007999999999999995,1
0,5
0,1
0,4
0,5
0.6981999999999999,5
0,4
0,3
-0.3353,2
