@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
107,7651.4,15798.1,-8184.11,37.3832,good
116,8381.9,8595.69,-3331.9,0,good
115,-6553.04,990.435,-7460,-41.7391,bad
311,1020.26,1481.67,-1060.13,-15.4341,bad
58,17355.2,17355.2,0,0,bad
634,680.599,505.678,164.669,25.3943,bad
142,-14462,877.465,-11587.3,-3752.11,bad
33,9251.52,9251.52,0,0,good
27,14525.9,14377.8,0,148.148,bad
98,-5834.69,5776.53,-6848.98,81.6327,bad
59,3801.69,3883.05,-81.3559,0,good
68,-8376.47,6955.88,-2547.06,-12785.3,good
143,-2839.16,5919.58,-5405.59,-5.59441,bad
282,-19.1489,1.77305,-1771.28,1750.35,good
96,-6420.83,4589.58,-3984.38,-9015.62,good
47,13389.4,8202.13,0,5187.23,bad
23,34347.8,34347.8,0,0,good
36,17647.2,5636.11,0,12011.1,good
80,-4452.5,50,0,-4502.5,bad
446,-2745.52,-1695.74,-1691.48,1715.02,good
22,-15850,-15850,0,0,bad
102,-2741.18,-2898.04,78.4314,78.4314,good
91,131.868,43.956,43.956,43.956,bad
142,-13187.3,-15203.5,1988.03,28.169,bad
273,182.051,2794.87,-986.813,-1626.01,good
32,-10300,-10300,0,0,bad
334,-8132.93,-2590.72,-5566.17,23.9521,bad
106,6870.75,2768.87,0,4101.89,good
41,-21004.9,0,-9329.27,0,bad
477,3740.88,6115.93,-1253.67,-1138.16,good
48,-33779.2,-33779.2,0,0,bad
50,7860,7860,0,0,good
134,-1054.48,-1755.97,29.8507,671.642,bad
110,2400,179.091,4392.73,2180,bad
52,-18959.6,-14819.2,0,-4140.38,bad
154,-7467.53,-4198.05,-3269.48,0,bad
63,13614.3,13550.8,0,63.4921,bad
24,50479.2,42354.2,0,8125,good
93,16996.8,14900,0,43.0108,good
22,0,0,0,0,bad
82,-12218.3,-8181.71,0,-4036.59,bad
53,3973.58,3973.58,0,0,good
125,0,0,0,0,bad
82,12700,16746.3,0,-3987.8,bad
224,-703.571,3341.07,-3837.5,-207.143,bad
48,-10556.2,-16093.8,83.3333,5454.17,bad
46,29002.2,28915.2,86.9565,0,good
222,17800.5,18251.4,0,-450.901,good
70,-1590,-1590,0,0,bad
41,97.561,97.561,0,0,bad
201,-602.985,3388.06,-4010.95,19.9005,bad
40,11792.5,11792.5,0,0,good
110,25290.9,25254.5,0,36.3636,good
41,0,0,0,0,bad
87,-110.345,-156.322,0,45.977,good
373,-3475.6,-1319.57,-2637.8,1765.15,bad
167,11668.3,8910.18,23.9521,1388.02,good
114,6303.51,5237.72,35.0877,1030.7,good
50,9556,9556,0,0,bad
186,-7709.68,-111.828,127.419,-4.30108,bad
51,15864.7,17219.6,235.294,-1590.2,good
163,519.018,8289.57,-6415.34,1581.6,bad
187,-5618.72,-3974.87,-1643.85,0,bad
24,24250,20883.3,0,0,good
133,6724.81,6087.22,30.0752,0,bad
40,-11717.5,-11817.5,100,0,bad
27,13796.3,-6737.04,0,20533.3,good
126,-9174.6,-8647.62,-5358.73,4831.75,bad
65,16604.6,16604.6,0,0,good
56,13271.4,13271.4,0,0,bad
90,10810,10430,0,380,bad
159,-7533.33,3069.18,2167.3,-6748.43,bad
22,-15850,-15850,0,0,bad
52,-7294.23,61.5385,-7432.69,76.9231,good
233,-2310.73,3751.5,-2143.78,-1863.95,bad
35,24802.9,24688.6,0,114.286,good
23,25282.6,25282.6,0,0,good
30,133.333,0,133.333,0,bad
344,-2145.35,-1339.24,-1491.57,685.465,good
58,-11032.8,-5325.86,0,-5706.9,bad
102,12839.2,1037.25,11802,0,good
27,0,0,0,0,bad
222,-2140.99,2801.35,-4764.41,-177.928,good
902,176.608,998.448,-1385.81,559.534,bad
110,2400,179.091,4392.73,2180,bad
20,19650,19650,0,0,good
195,6778.97,9192.82,0,41.0256,bad
155,2400.65,1785.16,51.6129,563.871,good
708,5509.46,7241.24,-1877.54,616.667,bad
40,9325,0,0,9325,bad
210,8704.29,17060.5,-8356.19,0,bad
27,13977.8,13829.6,0,148.148,good
169,1388.17,3417.16,586.391,-642.604,bad
135,-9866.67,-9896.3,29.6296,0,good
484,1774.38,2213.43,-448.76,-375,bad
210,-1461.9,-1201.9,-260,0,bad
81,2851.85,49.3827,-59.2593,2861.73,bad
191,8533.51,15258.1,0,-1712.04,good
32,14734.4,15515.6,0,0,good
30,21113.3,12520,0,8593.33,bad
29,-16369,137.931,0,0,bad
531,4084.75,5301.13,-220.151,-1108.47,good
27,-23877.8,-11618.5,0,-12259.3,bad
58,16024.1,10329.3,0,5694.83,good
117,9188.89,9188.89,0,0,good
44,35165.9,35165.9,0,0,good
322,5460.25,6515.22,-2460.25,1405.28,bad
35,15151.4,15151.4,0,0,good
20,200,0,200,0,good
36,10755.6,8961.11,0,1794.44,good
505,371.287,3123.96,-1754.46,619.406,bad
57,-1433.33,6964.91,0,0,bad
24,-13645.8,-13979.2,333.333,0,bad
102,-6815.69,-3590.2,0,-3225.49,good
53,3615.09,1777.36,0,1837.74,good
60,-17840,-6650,-7898.33,-3291.67,bad
37,13678.4,13678.4,0,0,bad
43,13848.8,13848.8,0,0,good
25,-9688,-2760,-6928,0,good
120,-2590,-7115.83,33.3333,0,bad
63,-9985.71,-9985.71,0,0,bad
270,1008.52,358.519,2408.15,14.8148,bad
27,-28392.6,-28540.7,148.148,0,bad
23,0,0,0,0,bad
44,-14777.3,-513.636,-14263.6,0,bad
549,881.056,2130.97,-1106.38,-143.534,good
83,3665.06,510.843,0,3154.22,good
27,19522.2,31855.6,0,-12333.3,bad
507,-18511.4,-6268.24,-8483.43,-1871.4,bad
114,-8949.12,-4076.32,3080.7,-3205.26,bad
31,-1438.71,-1438.71,0,0,bad
1054,1159.77,1928.46,-499.905,189.943,good
26,0,0,0,0,bad
24,15483.3,15483.3,0,0,good
24,-620.833,15483.3,-16104.2,0,good
109,-3412.84,-3449.54,0,36.6972,good
70,19778.6,19778.6,0,0,good
181,-3736.46,-5306.63,-5502.76,7072.93,bad
146,-5747.26,-3725.34,4480.82,54.7945,bad
778,4006.94,7220.18,-1253.73,-2429.56,good
22,23145.5,22963.6,0,181.818,good
118,-9951.69,-7129.66,0,-2822.03,bad
180,4362.78,4395.56,-1896.11,1863.33,bad
365,7449.32,9643.84,6.57534,-889.589,bad
58,-6746.55,-82.7586,-6663.79,0,bad
114,3921.93,3851.75,35.0877,35.0877,bad
59,-7347.46,-81.3559,0,-7266.1,bad
65,-7056.92,61.5385,184.615,61.5385,bad
598,-1886.79,2285.12,-322.408,-890.468,good
138,10429,10429,0,0,good
99,-8065.66,161.616,0,-3343.43,bad
41,12165.9,12068.3,97.561,0,bad
93,893.548,12864.5,-4069.89,-7901.08,good
138,-4347.1,3057.25,-7433.33,28.9855,bad
475,6253.68,5708.42,371.579,173.684,bad
57,-4589.47,1470.18,-6059.65,0,bad
38,48586.8,39339.5,0,9247.37,good
25,4836,4676,160,0,bad
186,-5473.12,-1688.17,-3784.95,0,bad
147,-6597.96,1869.39,-7860.54,-606.803,good
200,-9379.5,-3106,0,-6273.5,bad
257,-1165.37,3133.07,-5125.68,827.237,good
242,-2813.64,-409.091,-187.603,-2216.94,bad
98,-1519.39,3832.65,81.6327,-5433.67,good
376,-3073.14,-1113.56,-1046.54,360.106,bad
93,4730.11,6615.05,-4155.91,2270.97,bad
25,19272,15880,0,160,good
41,-1058.54,-941.463,-117.073,0,bad
59,-8369.49,135.593,-7455.93,-1049.15,bad
33,7693.94,7572.73,0,121.212,bad
60,-12776.7,-12776.7,0,0,bad
629,4942.13,4443.88,-131.479,637.361,good
32,11228.1,11103.1,125,0,bad
112,11562.5,11562.5,0,0,bad
80,33075,37738.8,-4663.75,0,bad
22,55022.7,55022.7,0,0,good
956,2365.59,2212.03,-779.393,932.95,bad
31,-10093.5,-10093.5,0,0,bad
79,21865.8,13701.3,0,8164.56,good
54,-5729.63,9929.63,-6794.44,0,good
19,-8173.68,-8173.68,0,0,bad
30,16176.7,16043.3,0,0,good
22,50672.7,50672.7,0,0,good
85,5020,10557.6,94.1176,0,bad
23,21413,21413,0,0,good
184,-7214.67,-8215.76,21.7391,979.348,bad
27,19244.4,0,0,19244.4,good
237,235.021,3228.69,-3044.3,50.6329,bad
162,5846.3,1257.41,4564.2,24.6914,good
27,266.667,296.296,0,-29.6296,bad
38,19557.9,19557.9,0,0,good
26,25742.3,13488.5,0,12253.8,good
158,-990.506,3876.58,-1764.56,-3102.53,bad
38,105.263,0,105.263,0,good
65,5487.69,5487.69,0,0,bad
371,986.792,2273.32,-3077.36,1790.84,bad
789,4689.86,4313.81,-399.747,302.155,good
81,32186.4,32137,0,49.3827,good
328,2658.54,1749.39,-636.585,1545.73,good
63,16101.6,15974.6,126.984,0,bad
122,-10991.8,0,-10991.8,0,bad
24,-16625,-16625,0,0,bad
116,-524.138,3081.03,-5862.07,2256.9,bad
203,10557.1,8720.2,0,3262.07,bad
24,-19945.8,0,0,0,bad
119,5874.79,5874.79,0,0,bad
151,244.371,9425.17,-2893.38,26.4901,bad
177,14606.8,13331.1,22.5989,1207.34,good
112,64.2857,-7.14286,0,71.4286,bad
22,-12340.9,-12340.9,0,0,bad
300,-4135,-2944,-1204.33,13.3333,bad
880,-5656.48,1026.82,-6779.55,645.682,bad
82,-3785.37,280.488,0,0,bad
50,14034,2102,0,11932,bad
101,13832.7,13832.7,0,0,good
37,10259.5,10043.2,0,108.108,good
33,47509.1,41021.2,0,6487.88,good
69,1742.03,1626.09,57.971,57.971,good
2279,-1613.25,-266.74,-1216.15,298.157,bad
104,430.769,5033.65,0,0,bad
273,-3599.27,-1368.86,-2.9304,1279.49,bad
23,-59387,-59387,0,0,bad
32,0,0,0,0,bad
68,11455.9,4991.18,0,6464.71,bad
42,-18783.3,-7690.48,-11188.1,0,bad
29,23134.5,23134.5,0,0,good
29,16448.3,13089.7,0,3358.62,good
196,-1301.02,3009.69,-2642.35,-1668.37,bad
25,20556,20556,0,0,good
52,-10851.9,-1646.15,0,0,good
155,-4520,129.677,0,589.677,bad
365,10804.7,11984.4,-1047.95,-3.56164,good
18,-34866.7,0,-34866.7,0,good
45,-3133.33,14871.1,-18004.4,0,good
25,0,0,0,0,bad
119,2012.61,2494.12,2689.08,852.101,bad
56,2019.64,0,0,2019.64,good
25,16040,15720,160,160,good
22,42490.9,181.818,181.818,42127.3,good
1101,-2121.25,1488.37,-2511.9,-654.223,bad
300,-4135,-2944,-1204.33,13.3333,bad
199,-5291.46,5066.83,40.201,-4120.6,bad
27,-177.778,-177.778,0,0,bad
318,-4250.63,-1493.71,-2756.92,0,bad
188,-10569.7,-10091.5,474.468,-952.66,bad
150,7112.67,7936,2341.33,26.6667,bad
41,30492.7,24546.3,0,5946.34,good
612,3097.71,4051.31,-2146.08,1181.37,good
57,16050.9,15910.5,70.1754,70.1754,good
264,-9148.11,-1719.7,-7473.86,45.4545,bad
81,7038.27,9060.49,-4785.19,2762.96,bad
81,2851.85,49.3827,-59.2593,2861.73,bad
559,3370.3,4300.18,-173.524,100,bad
61,1457.38,-177.049,0,1634.43,bad
54,40716.7,40642.6,0,74.0741,good
254,2440.55,1112.99,47.2441,1280.31,bad
621,1676.33,3815.62,-1113.53,-254.911,bad
43,186.047,186.047,0,0,good
36,13422.2,111.111,13311.1,0,good
128,-9709.38,-5457.03,31.25,-4283.59,bad
54,4083.33,11264.8,0,1772.22,bad
197,8208.63,4748.73,0,3459.9,bad
50,7844,7764,80,0,good
208,-3907.21,-262.981,0,-1362.02,bad
54,24444.4,20922.2,-14.8148,0,good
64,6765.63,-1657.81,0,0,bad
73,-1230.14,-8669.86,54.7945,0,bad
47,-1836.17,-2006.38,0,170.213,bad
21,190.476,0,190.476,0,good
189,14248.7,11547.1,0,2701.59,bad
52,20432.7,18482.7,76.9231,1873.08,bad
29,24113.8,23837.9,0,275.862,good
23,-12839.1,-12630.4,-208.696,0,bad
42,17319,17319,0,0,bad
292,-3943.49,-2756.85,-1225,-615.753,bad
45,-6766.67,11226.7,0,-7355.56,good
152,14778.3,14725.7,26.3158,26.3158,good
344,18259.3,20250.6,-1045.06,-946.221,good
40,11897.5,11797.5,100,0,good
30,0,0,0,0,bad
25,18872,18872,0,0,good
154,403.896,5217.53,-3384.42,-1429.22,bad
27,18737,8281.48,10455.6,0,good
24,0,0,0,0,good
198,-1800,-128.283,0,-1671.72,good
242,-16169.4,-16182.6,13.2231,0,bad
55,145.455,72.7273,0,72.7273,bad
24,28000,28000,0,0,good
92,-4618.48,1270.65,-2269.57,-3619.57,good
129,6621.71,4965.12,31.0078,31.0078,bad
28,-15642.9,1310.71,0,142.857,bad
47,4800,4800,0,0,good
73,-2610.96,-2545.21,0,0,bad
102,-10619.6,-14106.9,0,3487.25,bad
178,12487.1,12397.2,44.9438,44.9438,bad
70,5031.43,0,-2925.71,7957.14,bad
128,15505.5,18440.6,-2966.41,31.25,bad
19,-17700,-17700,0,0,bad
143,-24862.2,-10907.7,-7091.61,-3481.82,bad
17,28970.6,28970.6,0,0,good
32,250,250,0,0,bad
42,-3052.38,8345.24,0,0,bad
108,8273.15,8560.19,0,-287.037,good
43,42493,42493,0,0,good
27,0,0,0,0,bad
24,0,0,0,0,bad
243,2204.12,3594.24,0,-1390.12,bad
861,4969.45,6886.18,-1793.73,428.339,bad
457,-60.8315,2229.54,-961.926,-1317.94,bad
33,21887.9,21887.9,0,0,bad
230,-12722.6,-4566.52,-7534.35,-1452.17,bad
914,8581.18,7769.37,-325.711,2185.01,good
46,-20232.6,-6502.17,-13730.4,0,bad
76,105.263,52.6316,0,52.6316,bad
240,8268.33,11600.4,0,-1337.5,bad
58,-16848.3,-2155.17,-6594.83,-8098.28,good
43,9325.58,9325.58,0,0,good
37,-6637.84,-6637.84,0,0,bad
114,18769.3,18776.3,-7.01754,0,good
114,5902.63,10052.6,105.263,-4255.26,good
221,-1722.62,-3213.12,18.0995,1494.12,good
38,-34918.4,-7039.47,105.263,-19210.5,bad
31,12245.2,12245.2,0,0,good
351,-7660.11,-930.199,-770.37,-5181.77,bad
455,4541.32,5389.67,-791.868,-476.264,good
63,-1400,3885.71,0,-5285.71,good
27,-12214.8,0,-12511.1,296.296,bad
409,1049.88,2592.42,19.5599,-391.687,good
35,-9885.71,-9885.71,0,0,bad
525,-6017.14,-2137.9,-2619.81,-1267.05,bad
37,10043.2,10043.2,0,0,good
126,5577.78,9211.9,-3697.62,63.4921,good
319,-1026.33,2760.5,-1449.84,-2336.99,bad
394,-304.569,265.482,-2214.47,2859.39,bad
201,-5582.59,-3679.6,-1902.99,0,bad
87,2228.74,1122.99,0,1105.75,bad
370,14916.5,11293,1525.95,1484.86,bad
37,25064.9,24956.8,0,108.108,good
247,-2075.3,1887.85,-3113.36,-849.798,bad
23,-39039.1,-39039.1,0,0,bad
171,-3864.33,1443.86,-5354.97,46.7836,bad
33,121.212,0,0,121.212,bad
20,111370,111370,0,0,good
37,0,0,0,0,bad
42,-17366.7,0,-17366.7,0,bad
26,25653.8,25653.8,0,0,good
159,-6633.33,-996.855,-2430.82,-194.969,bad
143,1007.69,326.573,0,681.119,good
388,9565.72,8148.2,0,1261.86,good
174,2237.36,46.5517,1640.8,550,bad
35,19662.9,19662.9,0,0,good
156,1635.26,1558.33,51.2821,25.641,good
64,13932.8,13870.3,0,62.5,bad
19,0,0,0,0,good
22,16890.9,16890.9,0,0,good
35,114.286,0,114.286,0,bad
48,34210.4,22979.2,0,0,good
63,8234.92,3177.78,0,5057.14,good
23,173.913,0,0,173.913,good
53,-16177.4,-16177.4,0,0,bad
73,9961.64,9906.85,0,54.7945,good
337,12527.6,10760.5,861.424,905.638,good
32,3593.75,3593.75,0,0,bad
62,1464.52,0,0,1464.52,good
22,11922.7,33681.8,0,0,good
28,-23896.4,-24039.3,142.857,0,bad
22,2509.09,2509.09,0,0,bad
40,5452.5,5452.5,0,0,good
73,142.466,87.6712,0,54.7945,bad
297,-17087.9,-1988.55,-11669.4,-1818.18,bad
116,2780.17,2711.21,68.9655,0,bad
24,-15533.3,4412.5,0,0,bad
75,4849.33,4849.33,0,0,good
100,-1448,3379,-48,-4779,bad
185,3541.08,2288.11,0,1252.97,bad
112,11562.5,11562.5,0,0,bad
27,929.63,929.63,0,0,bad
44,2754.55,2754.55,0,0,bad
31,12116.1,11987.1,0,129.032,bad
56,-5875,71.4286,0,-5946.43,bad
91,8697.8,13914.3,43.956,0,good
455,287.473,2349.01,-3027.69,966.154,good
220,3865,6697.27,-656.364,0,bad
157,-80.8917,-151.592,-2436.31,243.949,good
35,1705.71,1705.71,0,0,bad
30,6660,49623.3,-27006.7,0,good
78,-4098.72,93.5897,51.2821,-4243.59,bad
113,4810.62,9416.81,106.195,-4712.39,good
75,7244,4248,2942.67,53.3333,good
27,-29.6296,-29.6296,0,0,bad
138,3003.62,5306.52,-305.072,86.9565,bad
61,12380.3,12314.8,0,65.5738,bad
170,4590.59,3078.82,23.5294,1488.24,bad
28,7503.57,21021.4,-13803.6,285.714,good
115,9219.13,16240,-7020.87,0,good
385,-1431.69,-2199.22,915.844,-148.312,bad
25,15720,15720,0,0,good
163,3788.34,2492.64,604.294,691.411,good
134,-1397.01,-4548.51,-2585.82,5737.31,bad
560,3636.96,4605.54,-840.536,719.643,good
68,-12960.3,-12960.3,0,0,good
27,-28744.4,-28892.6,0,148.148,good
39,-6166.67,6005.13,0,102.564,good
115,4534.78,719.13,0,3815.65,bad
42,-661.905,-661.905,0,0,bad
217,-2169.59,3834.1,-4445.16,0,bad
22,17072.7,17072.7,0,0,bad
29,33455.2,33620.7,0,0,good
24,16375,16375,0,0,good
124,-28025.8,-26207.3,1977.42,64.5161,bad
80,15368.8,15368.8,0,0,good
110,4977.27,4904.55,72.7273,0,bad
44,15761.4,15761.4,0,0,bad
273,2272.89,1076.92,-91.5751,1287.55,bad
30,-11123.3,0,-11256.7,133.333,bad
1048,1520.99,2133.21,-99.5229,-516.508,bad
59,-15942.4,-4498.31,-11444.1,0,bad
162,4087.04,2470.99,24.6914,1591.36,bad
234,-971.368,2759.83,-892.308,-2838.89,bad
90,-5532.22,5613.33,-9002.22,-2143.33,good
216,-2122.22,-3694.44,33.3333,1538.89,bad
147,7909.52,7980.27,-97.9592,0,bad
185,8507.03,6607.57,0,1899.46,good
242,91.3223,25.2066,49.5868,16.5289,bad
234,-5984.62,554.701,-4322.65,-2216.67,bad
241,3844.4,6127.39,-79.668,1769.29,good
213,-9306.1,-1092.96,-2286.85,-1431.46,bad
42,3759.52,23152.4,0,-7995.24,bad
49,3614.29,-1646.94,0,5261.22,bad
61,2303.28,2303.28,0,0,bad
102,12839.2,1037.25,11802,0,good
37,216.216,108.108,0,108.108,bad
137,-7560.58,2328.47,-3751.82,-6102.19,good
48,-4487.5,11616.7,-16104.2,0,bad
543,-1296.5,203.683,13.2597,-1513.44,bad
87,5043.68,5043.68,0,0,good
208,2849.04,9995.67,-4845.19,0,bad
60,7066.67,7146.67,0,0,bad
48,-25889.6,-19304.2,-6585.42,0,good
31,6161.29,0,0,0,bad
413,1664.89,702.421,-94.1889,1056.66,bad
234,-4211.11,-2858.12,-1352.99,0,bad
52,11894.2,7146.15,4671.15,76.9231,good
68,9191.18,9132.35,58.8235,0,good
46,9923.91,9923.91,0,0,bad
181,22.0994,22.0994,0,0,good
841,2330.2,1415.34,-527.824,569.798,bad
846,-2087.23,-582.388,-1206.38,41.6076,bad
821,845.676,4416.69,-1977.1,-1593.91,bad
115,-21067,-17740.9,-3326.09,0,bad
1275,2707.29,4305.1,-2322.43,566.039,good
36,-21294.4,-21294.4,0,0,bad
30,11713.3,11713.3,0,0,good
413,-8732.93,-1983.05,-7567.8,817.918,good
346,-2988.15,-3047.98,20.8092,39.0173,good
31,-12129,-18906.5,0,6777.42,good
311,1020.26,1481.67,-1060.13,-15.4341,bad
29,-24227.6,-6882.76,0,-17344.8,bad
350,4382.29,3002.86,45.7143,1333.71,good
706,1924.93,1301.13,5.66572,618.13,good
76,20080.3,16313.2,3714.47,52.6316,good
54,-5794.44,-5794.44,0,0,bad
19,-34321.1,6363.16,-40684.2,0,good
61,5370.49,5370.49,0,0,good
106,8624.53,3081.13,670.755,9388.68,bad
64,-7503.12,-10785.9,0,3282.81,bad
40,-12272.5,-425,-11847.5,0,bad
146,208.219,4647.95,0,-4439.73,bad
27,3448.15,3625.93,0,-177.778,bad
487,4973.31,5031.83,-795.277,736.756,good
1419,1067.51,1544.61,-74.4186,173.009,good
138,-14657.2,-10769.6,0,-3887.68,bad
85,11175.3,13347.1,0,-2171.76,bad
57,-13603.5,-13519.3,-84.2105,0,bad
564,4868.09,3997.52,7.0922,871.986,good
35,-20217.1,-4888.57,0,-15328.6,bad
324,5256.17,2504.01,61.7284,777.16,good
463,-1440.17,1517.06,-3429.81,472.57,good
28,-40564.3,-23467.9,0,0,bad
70,-8732.86,-3785.71,57.1429,-5004.29,bad
129,9738.76,8988.37,31.0078,93.0233,bad
55,-21318.2,-9041.82,-12276.4,0,bad
181,-6997.79,-3221.55,-1131.49,0,bad
78,-24347.4,-3429.49,-19521.8,-1334.62,bad
25,160,0,0,160,bad
62,-12380.6,-12.9032,64.5161,-12432.3,bad
91,12458.2,16112.1,0,-3653.85,good
156,21927.6,21958.3,0,0,good
141,-5639.01,-2908.51,-298.582,-2431.91,bad
62,-7809.68,1590.32,0,-1679.03,good
166,-12262,-7372.29,0,-2006.02,good
1350,506.593,746.444,-508.741,265.926,bad
58,-6746.55,-82.7586,-6663.79,0,bad
224,-703.571,3341.07,-3837.5,-207.143,bad
23,0,0,0,0,good
18,26844.4,0,26622.2,222.222,good
183,9756.83,12429.5,21.8579,-78.6885,bad
22,-11977.3,-11977.3,0,0,good
58,8112.07,6406.9,0,1705.17,good
372,-1949.19,-1035.48,-102.151,-811.559,bad
40,-13110,-13110,0,0,good
78,15325.6,15325.6,0,0,bad
27,7162.96,7014.81,0,148.148,good
49,7722.45,7583.67,236.735,-97.9592,bad
88,1785.23,-848.864,0,2634.09,bad
62,72.5806,0,7729.03,64.5161,bad
39,21266.7,21164.1,102.564,0,good
485,-4169.9,3135.26,-2604.12,-4701.03,bad
59,-5005.08,-13.5593,0,-4991.53,bad
33,121.212,0,0,121.212,bad
55,-20083.6,-20069.1,-14.5455,0,bad
162,4087.04,2470.99,24.6914,1591.36,bad
149,392.617,3732.89,80.5369,-208.054,bad
20,50540,40990,0,9550,good
75,-9928,-9245.33,-10.6667,-672,good
239,7261.92,7745.61,0,-483.682,good
43,4097.67,11748.8,0,-7651.16,good
93,4730.11,6615.05,-4155.91,2270.97,bad
176,-2880.11,-752.273,-2150.57,22.7273,bad
78,-13001.3,51.2821,-13052.6,0,bad
61,20911.5,24149.2,0,-3237.7,good
21,0,0,0,0,bad
3231,5091.86,5023.61,-686.289,394.212,good
80,17708.8,15142.5,0,2566.25,good
141,-5451.06,-5479.43,0,28.3688,bad
187,1241.71,160.428,-247.059,1354.01,bad
42,-2145.24,9038.1,0,-11183.3,bad
357,777.591,2583.75,-2098.04,291.877,bad
399,3837.84,5338.35,-1012.78,-475.689,good
294,793.878,3732.65,-2993.2,54.4218,good
47,-119.149,-119.149,0,0,bad
358,-5439.66,-2690.78,-1874.86,-874.022,bad
1002,3237.72,5097.5,-914.571,-129.94,bad
79,-4426.58,4544.3,-13644.3,4673.42,bad
148,16220.3,10104.1,4694.59,1421.62,good
170,-5245.29,-3331.18,-1932.94,18.8235,bad
947,5620.49,6341.29,-764.942,190.285,good
34,11558.8,11558.8,0,0,good
23,-39039.1,-39039.1,0,0,bad
269,-2249.07,4868.4,-7934.57,817.1,good
25,49396,40604,0,8792,good
96,2997.92,-231.25,-4168.75,7397.92,bad
439,2681.55,3865.15,-128.702,-1489.98,bad
28,17589.3,17589.3,0,0,good
73,-14457.5,-4684.93,-9772.6,0,bad
192,6908.85,9673.44,-2764.58,0,good
42,9547.62,9452.38,95.2381,0,good
206,-11776.2,-8024.76,-1736.89,-2014.56,good
57,-6500,140.351,-6710.53,70.1754,good
319,4256.11,4913.17,-654.545,-2.50784,bad
152,-4566.45,806.579,-7828.29,2455.26,bad
48,-7347.92,-7331.25,-16.6667,0,bad
64,28467.2,28467.2,0,0,good
205,11164.9,10351.7,3171.71,0,bad
39,27910.3,28792.3,102.564,-984.615,bad
69,-9131.88,-3530.43,-5601.45,0,bad
47,1968.09,15700,-8223.4,4676.6,bad
22,181.818,181.818,0,0,good
27,4407.41,4407.41,0,0,good
75,-15776,-10558.7,-5153.33,-64,good
48,-1087.5,7825,-8052.08,-860.417,bad
172,3559.88,6541.28,0,-2981.4,bad
26,-15084.6,-15238.5,153.846,0,bad
95,-20229.5,-10092.6,-50.5263,42.1053,bad
71,30053.5,29997.2,0,56.338,good
409,-9058.44,2149.63,-8493.64,-1544.01,bad
242,91.3223,25.2066,49.5868,16.5289,bad
81,6462.96,-206.173,0,6669.14,bad
20,6055,400,0,5655,bad
66,-17377.3,60.6061,60.6061,-2992.42,bad
28,7789.29,142.857,142.857,7503.57,good
195,-1532.82,2209.23,-24.6154,1192.31,bad
76,-5306.58,-5306.58,0,0,bad
24,1420.83,15816.7,0,-14395.8,bad
24,0,0,0,0,good
47,-11731.9,-11817,85.1064,0,bad
274,-9087.96,-60.219,-4381.02,-1181.75,bad
44,2286.36,2286.36,0,0,good
154,403.896,5217.53,-3384.42,-1429.22,bad
377,-8106.63,-1894.16,-2620.42,-3592.04,bad
88,4029.55,4029.55,0,0,bad
40,5515,200,0,5315,good
436,272.706,6615.37,-2033.94,-1014.91,good
239,3456.9,3443.51,13.3891,0,bad
43,567.442,697.674,-223.256,93.0233,bad
134,-4491.04,5576.12,-8623.13,-1444.03,bad
84,15576.2,10485.7,-57.1429,5147.62,good
215,6193.02,10217.2,-1797.67,0,good
26,14292.3,14292.3,0,0,bad
24,37425,37425,0,0,good
146,-563.014,3947.26,-1402.74,-3107.53,bad
109,-922.936,-104.587,0,-818.349,bad
30,50886.7,44520,0,6366.67,good
24,0,0,0,0,bad
25,-15976,-13840,-2136,0,bad
57,56.1404,70.1754,0,70.1754,bad
20,400,400,0,0,good
220,-359.091,7883.64,-3646.36,-2420.45,bad
551,-2791.65,-1816.52,-1613.25,638.113,bad
234,-1931.62,1789.32,17.094,-2292.74,bad
15,0,0,0,0,good
83,6683.13,11397.6,-4656.63,-57.8313,bad
145,-19504.8,3984.83,-21966.2,1777.93,bad
88,26158,21911.4,3253.41,1047.73,good
168,-1716.07,1057.14,-2797.02,23.8095,bad
76,4256.58,4151.32,52.6316,0,good
135,4537.78,4537.78,0,0,good
38,19915.8,20042.1,0,0,bad
106,2425.47,5623.58,-3235.85,37.7358,good
111,-17164.9,-4609.01,-3481.98,-4761.26,bad
152,-884.868,1584.21,-2516.45,47.3684,good
18,222.222,222.222,0,0,bad
92,-5096.74,-5372.83,-2278.26,2554.35,bad
141,10783.7,13439.7,-2684.4,28.3688,good
214,-5233.18,-1060.28,-900.935,-3271.96,bad
158,7183.54,7158.23,0,25.3165,good
133,-3765.41,-5793.98,90.2256,1938.35,bad
544,-1401.84,20.7721,-565.074,-856.066,bad
23,38878.3,38878.3,0,0,good
234,2982.48,6207.69,-1888.03,-1337.18,bad
50,20448,20368,80,0,good
275,2040.36,8517.09,-2931.64,-1804.36,good
934,3135.76,3649.79,-560.814,46.788,bad
1824,10615,12659.1,-1488.49,-137.226,good
45,11620,19071.1,0,-7451.11,bad
566,7039.05,7311.48,-632.155,-567.314,good
214,-7650.93,-5406.54,0,-7.47664,bad
160,-2912.5,3875,-3311.88,-483.75,bad
